Country,Year,Status,Life_Expectancy,Adult_Mortality,Infant_Deaths,Alcohol,Percentage_Exp,HepatitisB,BMI,Under_Five_Deaths,Polio,Tot_Exp,Diphtheria,HIV/AIDS,GDP,Population,thinness_1to19_years,thinness_5to9_years,Income_Comp_Of_Resources,Schooling,winsorized_Life_Expectancy,winsorized_Adult_Mortality,winsorized_Infant_Deaths,winsorized_Alcohol,winsorized_Percentage_Exp,winsorized_HepatitisB,winsorized_Under_Five_Deaths,winsorized_Polio,winsorized_Tot_Exp,winsorized_Diphtheria,winsorized_HIV,winsorized_GDP,winsorized_Population,winsorized_thinness_1to19_years,winsorized_thinness_5to9_years,winsorized_Income_Comp_Of_Resources,winsorized_Schooling,Economic_health_index,Health_expenditure_ratio,Mortality_rate_ratio
Armenia,2004,Developing,73.0,132.0,1,3.81,97.741,91.0,48.4,1,93.0,5.5,91.0,0.1,1191.962,3612.0,2.0,2.1,0.668,10.9,73.0,132.0,1,3.81,97.741,91.0,1,93.0,5.5,91.0,0.1,1191.962,3612.0,2.0,2.1,0.668,10.9,7.281,0.005,132.0
Armenia,2003,Developing,72.7,134.0,1,3.03,7.341,93.0,48.1,1,96.0,5.56,94.0,0.1,93.166,31786.0,2.0,2.1,0.657,10.8,72.7,134.0,1,3.03,7.341,93.0,1,96.0,5.56,94.0,0.1,93.166,31786.0,2.0,2.1,0.657,10.8,7.096,0.06,134.0
Armenia,2002,Developing,72.6,134.0,1,2.86,57.178,91.0,47.8,1,96.0,5.4,94.0,0.1,783.262,333897.0,2.1,2.1,0.645,10.8,72.6,134.0,1,2.86,57.178,91.0,1,96.0,5.4,94.0,0.1,783.262,333897.0,2.1,2.1,0.645,10.8,6.966,0.007,134.0
Armenia,2001,Developing,72.6,141.0,1,2.86,53.194,69.0,47.4,1,97.0,5.94,94.0,0.1,694.435,35655.0,2.1,2.1,0.644,11.1,72.6,141.0,1,2.86,53.194,69.0,1,97.0,5.94,94.0,0.1,694.435,35655.0,2.1,2.1,0.644,11.1,7.148,0.009,141.0
Armenia,2000,Developing,72.0,142.0,1,2.9,32.756,55.0,47.1,1,96.0,6.25,93.0,0.1,622.743,369588.0,2.1,2.2,0.639,11.2,72.0,142.0,1,2.9,32.756,55.0,1,96.0,6.25,93.0,0.1,622.743,369588.0,2.1,2.2,0.639,11.2,7.157,0.01,142.0
Australia,2014,Developed,82.7,6.0,1,9.71,10769.363,91.0,66.1,1,92.0,9.42,92.0,0.1,62214.691,2346694.0,0.6,0.6,0.936,20.4,82.7,6.0,1,9.71,1109.855,91.0,1,92.0,9.42,92.0,0.1,8787.614,2346694.0,0.6,0.6,0.936,18.6,17.41,0.0,6.0
Australia,2013,Developed,82.5,61.0,1,9.87,11734.854,91.0,65.5,1,91.0,9.36,91.0,0.1,67792.339,23117353.0,0.6,0.6,0.933,20.3,82.5,61.0,1,9.87,1109.855,91.0,1,91.0,9.36,91.0,0.1,8787.614,17153357.0,0.6,0.6,0.933,18.6,17.354,0.0,61.0
Australia,2012,Developed,82.3,61.0,1,10.03,11714.999,91.0,65.0,1,92.0,9.36,92.0,0.1,67677.635,22728254.0,0.6,0.6,0.93,20.1,82.3,61.0,1,10.03,1109.855,91.0,1,92.0,9.36,92.0,0.1,8787.614,17153357.0,0.6,0.6,0.93,18.6,17.298,0.0,61.0
Australia,2011,Developed,82.0,63.0,1,10.3,10986.265,92.0,64.4,1,92.0,9.2,92.0,0.1,62245.129,223424.0,0.6,0.6,0.927,19.8,82.0,63.0,1,10.3,1109.855,92.0,1,92.0,9.2,92.0,0.1,8787.614,223424.0,0.6,0.6,0.927,18.6,17.242,0.0,63.0
Australia,2009,Developed,81.7,66.0,1,10.62,7172.275,94.0,63.4,1,92.0,9.5,92.0,0.1,42742.999,216917.0,0.7,0.6,0.925,19.1,81.7,66.0,1,10.62,1109.855,94.0,1,92.0,9.5,92.0,0.1,8787.614,216917.0,0.7,0.6,0.925,18.6,17.205,0.0,66.0
Australia,2008,Developed,81.3,66.0,1,10.76,8547.292,94.0,62.9,1,92.0,8.78,92.0,0.1,49664.685,212492.0,0.7,0.6,0.921,19.1,81.3,66.0,1,10.76,1109.855,94.0,1,92.0,8.78,92.0,0.1,8787.614,212492.0,0.7,0.6,0.921,18.6,17.131,0.0,66.0
Australia,2007,Developed,81.3,66.0,1,10.56,872.599,94.0,62.5,2,92.0,8.53,92.0,0.1,4991.983,28276.0,0.7,0.6,0.918,19.0,81.3,66.0,1,10.56,872.599,94.0,2,92.0,8.53,92.0,0.1,4991.983,28276.0,0.7,0.6,0.918,18.6,17.075,0.002,33.0
Australia,2006,Developed,81.2,66.0,1,10.31,6187.062,95.0,62.0,2,92.0,8.49,92.0,0.1,36118.284,26979.0,0.7,0.6,0.915,20.3,81.2,66.0,1,10.31,1109.855,95.0,2,92.0,8.49,92.0,0.1,8787.614,26979.0,0.7,0.6,0.915,18.6,17.019,0.0,33.0
Australia,2005,Developed,81.0,67.0,1,10.3,579.133,95.0,61.5,2,92.0,8.45,92.0,0.1,3416.715,23948.0,0.7,0.6,0.91,20.3,81.0,67.0,1,10.3,579.133,95.0,2,92.0,8.45,92.0,0.1,3416.715,23948.0,0.7,0.6,0.91,18.6,16.926,0.002,33.5
Australia,2004,Developed,86.0,69.0,1,9.84,588.568,95.0,6.9,1,92.0,8.57,92.0,0.1,3472.38,21274.0,0.7,0.6,0.908,20.7,86.0,69.0,1,9.84,588.568,95.0,1,92.0,8.57,92.0,0.1,3472.38,21274.0,0.7,0.6,0.908,18.6,16.889,0.002,69.0
Australia,2003,Developed,83.0,71.0,1,9.97,3829.551,95.0,6.3,1,92.0,8.32,93.0,0.1,23465.386,198954.0,0.7,0.7,0.905,20.6,83.0,71.0,1,9.97,1109.855,95.0,1,92.0,8.32,93.0,0.1,8787.614,198954.0,0.7,0.7,0.905,18.6,16.833,0.0,71.0
Australia,2002,Developed,79.9,73.0,1,9.84,46.387,95.0,59.6,2,92.0,8.39,92.0,0.1,281.818,196514.0,0.7,0.7,0.902,20.1,79.9,73.0,1,9.84,46.387,95.0,2,92.0,8.39,92.0,0.1,281.818,196514.0,0.7,0.7,0.902,18.6,16.777,0.03,36.5
Australia,2001,Developed,79.9,75.0,1,9.53,3064.301,94.0,59.0,2,91.0,8.18,92.0,0.1,19517.842,19413.0,0.7,0.7,0.899,20.5,79.9,75.0,1,9.53,1109.855,94.0,2,91.0,8.18,92.0,0.1,8787.614,19413.0,0.7,0.7,0.899,18.6,16.721,0.0,37.5
Australia,2000,Developed,79.5,78.0,1,10.17,347.187,94.0,58.2,2,9.0,8.8,9.0,0.1,2169.921,19153.0,0.7,0.7,0.897,20.4,79.5,78.0,1,10.17,347.187,94.0,2,45.0,8.8,45.0,0.1,2169.921,19153.0,0.7,0.7,0.897,18.6,16.684,0.004,39.0
Austria,2014,Developed,81.4,66.0,0,12.32,8350.194,98.0,57.1,0,98.0,11.21,98.0,0.1,51322.64,8541575.0,1.8,2.0,0.892,15.9,81.4,66.0,0,12.32,1109.855,98.0,0,98.0,11.21,98.0,0.1,8787.614,8541575.0,1.8,2.0,0.892,15.9,14.183,0.0,
Austria,2013,Developed,81.1,68.0,0,11.82,90.585,95.0,56.6,0,95.0,11.14,95.0,0.1,554.715,8479375.0,1.8,2.0,0.887,15.7,81.1,68.0,0,11.82,90.585,95.0,0,95.0,11.14,95.0,0.1,554.715,8479375.0,1.8,2.0,0.887,15.7,13.926,0.02,
Austria,2011,Developed,88.0,73.0,0,12.04,8272.307,89.0,55.7,0,89.0,1.94,89.0,0.1,51126.741,8391643.0,1.7,2.0,0.88,15.7,88.0,73.0,0,12.04,1109.855,89.0,0,89.0,1.94,89.0,0.1,8787.614,8391643.0,1.7,2.0,0.88,15.7,13.816,0.0,
Austria,2010,Developed,84.0,75.0,0,12.1,7423.229,86.0,55.2,0,86.0,11.17,86.0,0.1,46657.629,836344.0,1.7,1.9,0.872,15.4,84.0,75.0,0,12.1,1109.855,86.0,0,86.0,11.17,86.0,0.1,8787.614,836344.0,1.7,1.9,0.872,15.4,13.429,0.0,
Austria,2009,Developed,82.0,77.0,0,11.3,8053.558,83.0,54.7,0,83.0,11.19,83.0,0.1,47654.187,8343323.0,1.7,1.9,0.87,15.3,82.0,77.0,0,11.3,1109.855,83.0,0,83.0,11.19,83.0,0.1,8787.614,8343323.0,1.7,1.9,0.87,15.3,13.311,0.0,
Austria,2008,Developed,84.0,76.0,0,12.0,8329.732,83.0,54.2,0,83.0,1.6,83.0,0.1,51386.377,8321496.0,1.7,1.9,0.864,15.1,84.0,76.0,0,12.0,1109.855,83.0,0,83.0,1.6,83.0,0.1,8787.614,8321496.0,1.7,1.9,0.864,15.1,13.046,0.0,
Austria,2007,Developed,81.0,8.0,0,12.5,7453.864,85.0,53.7,0,85.0,1.4,85.0,0.1,46586.652,8295487.0,1.7,1.9,0.86,15.2,81.0,8.0,0,12.5,1109.855,85.0,0,85.0,1.4,85.0,0.1,8787.614,8295487.0,1.7,1.9,0.86,15.2,13.072,0.0,
Austria,2006,Developed,79.8,81.0,0,12.4,69.929,83.0,53.2,0,83.0,1.35,83.0,0.1,443.994,8268641.0,1.7,1.9,0.854,15.0,79.8,81.0,0,12.4,69.929,83.0,0,83.0,1.35,83.0,0.1,443.994,8268641.0,1.7,1.9,0.854,15.0,12.81,0.003,
Austria,2005,Developed,79.4,85.0,0,12.4,5992.588,86.0,52.7,0,86.0,1.53,86.0,0.1,38242.425,8227829.0,1.7,1.9,0.848,14.9,79.4,85.0,0,12.4,1109.855,86.0,0,86.0,1.53,86.0,0.1,8787.614,8227829.0,1.7,1.9,0.848,14.9,12.635,0.0,
Austria,2004,Developed,79.3,86.0,0,12.1,5316.877,83.0,52.2,0,83.0,1.56,83.0,0.1,36693.426,8171966.0,1.7,1.9,0.841,14.7,79.3,86.0,0,12.1,1109.855,83.0,0,83.0,1.56,83.0,0.1,8787.614,8171966.0,1.7,1.9,0.841,14.7,12.363,0.0,
Austria,2003,Developed,78.8,88.0,0,12.2,504.431,83.0,51.7,0,84.0,1.48,84.0,0.1,3212.936,8121423.0,1.7,1.9,0.837,14.7,78.8,88.0,0,12.2,504.431,83.0,0,84.0,1.48,84.0,0.1,3212.936,8121423.0,1.7,1.9,0.837,14.7,12.304,0.0,
Austria,2002,Developed,78.7,9.0,0,12.5,3979.058,81.0,51.2,0,82.0,1.27,83.0,0.1,26351.376,881957.0,1.7,1.9,0.847,16.1,78.7,9.0,0,12.5,1109.855,81.0,0,82.0,1.27,83.0,0.1,8787.614,881957.0,1.7,1.9,0.847,16.1,13.637,0.0,
Austria,2001,Developed,78.6,92.0,0,12.4,3582.848,44.0,5.6,0,83.0,1.12,84.0,0.1,24489.736,842293.0,1.7,1.9,0.837,15.5,78.6,92.0,0,12.4,1109.855,44.0,0,83.0,1.12,84.0,0.1,8787.614,842293.0,1.7,1.9,0.837,15.5,12.974,0.0,
Austria,2000,Developed,78.1,96.0,0,13.2,3557.456,33.0,5.1,0,71.0,1.6,81.0,0.1,24517.267,811566.0,1.7,1.9,0.833,15.4,78.1,96.0,0,13.2,1109.855,33.0,0,71.0,1.6,81.0,0.1,8787.614,811566.0,1.7,1.9,0.833,15.4,12.828,0.0,
Azerbaijan,2014,Developing,72.5,119.0,5,0.01,306.182,94.0,51.5,6,97.0,6.4,94.0,0.1,7891.3,953579.0,2.8,2.9,0.752,12.2,72.5,119.0,5,0.01,306.182,94.0,6,97.0,6.4,94.0,0.1,7891.3,953579.0,2.8,2.9,0.752,12.2,9.174,0.001,19.833
Azerbaijan,2013,Developing,72.2,121.0,5,2.14,275.651,93.0,5.6,6,96.0,5.54,93.0,0.1,7875.757,941681.0,2.8,2.8,0.745,11.9,72.2,121.0,5,2.14,275.651,93.0,6,96.0,5.54,93.0,0.1,7875.757,941681.0,2.8,2.8,0.745,11.9,8.866,0.001,20.167
Azerbaijan,2012,Developing,71.9,123.0,5,0.01,285.61,88.0,49.7,6,92.0,5.37,89.0,0.1,7496.336,9295784.0,2.8,2.8,0.742,11.8,71.9,123.0,5,0.01,285.61,88.0,6,92.0,5.37,89.0,0.1,7496.336,9295784.0,2.8,2.8,0.742,11.8,8.756,0.001,20.5
Azerbaijan,2011,Developing,71.6,125.0,5,1.98,263.143,84.0,48.8,6,91.0,5.1,87.0,0.1,7189.691,917382.0,2.8,2.9,0.741,11.7,71.6,125.0,5,1.98,263.143,84.0,6,91.0,5.1,87.0,0.1,7189.691,917382.0,2.8,2.9,0.741,11.7,8.67,0.001,20.833
Azerbaijan,2010,Developing,71.1,13.0,5,1.98,246.569,8.0,48.0,6,85.0,5.33,81.0,0.1,5842.858,954332.0,2.8,2.9,0.737,11.7,71.1,13.0,5,1.98,246.569,18.0,6,85.0,5.33,81.0,0.1,5842.858,954332.0,2.8,2.9,0.737,11.7,8.623,0.001,2.167
Azerbaijan,2009,Developing,78.0,132.0,6,2.1,22.486,74.0,47.3,6,84.0,5.85,81.0,0.1,495.295,8947243.0,2.8,2.9,0.728,11.6,78.0,132.0,6,2.1,22.486,74.0,6,84.0,5.85,81.0,0.1,495.295,8947243.0,2.8,2.9,0.728,11.6,8.445,0.012,22.0
Azerbaijan,2008,Developing,73.0,141.0,6,1.18,206.262,68.0,46.6,6,85.0,4.37,81.0,0.1,5574.638,87634.0,2.8,2.9,0.719,11.6,73.0,141.0,6,1.18,206.262,68.0,6,85.0,4.37,81.0,0.1,5574.638,87634.0,2.8,2.9,0.719,11.6,8.34,0.001,23.5
Azerbaijan,2007,Developing,73.0,14.0,6,1.02,176.011,62.0,45.9,7,81.0,5.1,79.0,0.1,3851.438,85813.0,2.8,2.9,0.708,11.6,73.0,14.0,6,1.02,176.011,62.0,7,81.0,5.1,79.0,0.1,3851.438,85813.0,2.8,2.9,0.708,11.6,8.213,0.001,2.0
Azerbaijan,2006,Developing,69.2,154.0,6,0.85,105.634,52.0,45.3,7,8.0,6.17,78.0,0.1,2473.858,848455.0,2.9,2.9,0.682,10.7,69.2,154.0,6,0.85,105.634,52.0,7,45.0,6.17,78.0,0.1,2473.858,848455.0,2.9,2.9,0.682,10.7,7.297,0.002,22.0
Azerbaijan,2005,Developing,68.4,162.0,6,0.73,81.289,49.0,44.7,7,79.0,7.86,75.0,0.1,1578.424,839185.0,2.9,3.0,0.675,11.2,68.4,162.0,6,0.73,81.289,49.0,7,79.0,7.86,75.0,0.1,1578.424,839185.0,2.9,3.0,0.675,11.2,7.56,0.005,23.143
Azerbaijan,2004,Developing,68.4,154.0,6,0.62,8.597,5.0,44.2,8,78.0,7.92,77.0,0.1,145.216,8365.0,3.0,3.0,0.668,11.0,68.4,154.0,6,0.62,8.597,18.0,8,78.0,7.92,77.0,0.1,145.216,8365.0,3.0,3.0,0.668,11.0,7.348,0.055,19.25
Azerbaijan,2003,Developing,67.8,154.0,7,0.55,42.415,51.0,43.6,8,79.0,6.56,77.0,0.1,883.644,82341.0,3.0,3.0,0.659,10.8,67.8,154.0,7,0.55,42.415,51.0,8,79.0,6.56,77.0,0.1,883.644,82341.0,3.0,3.0,0.659,10.8,7.117,0.007,19.25
Azerbaijan,2002,Developing,67.8,146.0,7,0.55,39.333,5.0,43.1,9,8.0,4.47,76.0,0.1,763.739,817195.0,3.1,3.1,0.651,10.6,67.8,146.0,7,0.55,39.333,18.0,9,45.0,4.47,76.0,0.1,763.739,817195.0,3.1,3.1,0.651,10.6,6.901,0.006,16.222
Azerbaijan,2001,Developing,67.5,151.0,8,0.51,4.104,5.0,42.6,10,77.0,4.48,77.0,0.1,73.684,81112.0,3.1,3.1,0.642,10.4,67.5,151.0,8,0.51,4.104,18.0,10,77.0,4.48,77.0,0.1,73.684,81112.0,3.1,3.1,0.642,10.4,6.677,0.061,15.1
Azerbaijan,2000,Developing,66.6,16.0,9,0.65,35.095,5.0,42.1,11,75.0,4.67,76.0,0.1,655.974,8486.0,3.2,3.1,0.636,10.1,66.6,16.0,9,0.65,35.095,18.0,11,75.0,4.67,76.0,0.1,655.974,8486.0,3.2,3.1,0.636,10.1,6.424,0.007,1.455
Bangladesh,2014,Developing,71.4,132.0,98,0.01,10.446,97.0,17.7,121,97.0,2.82,97.0,0.1,184.565,15945279.0,18.1,18.6,0.57,10.0,71.4,132.0,64,0.01,10.446,97.0,87,97.0,2.82,97.0,0.1,184.565,15945279.0,16.1,16.7,0.57,10.0,5.7,0.015,1.517
Bangladesh,2013,Developing,71.0,135.0,104,0.01,52.83,96.0,17.0,130,96.0,2.88,96.0,0.1,951.889,157571292.0,18.3,18.8,0.565,10.0,71.0,135.0,64,0.01,52.83,96.0,87,96.0,2.88,96.0,0.1,951.889,17153357.0,16.1,16.7,0.565,10.0,5.65,0.003,1.552
Bangladesh,2012,Developing,77.0,137.0,111,0.01,59.259,94.0,16.4,139,94.0,3.8,94.0,0.1,856.343,15572753.0,18.5,19.0,0.557,9.9,77.0,137.0,64,0.01,59.259,94.0,87,94.0,3.8,94.0,0.1,856.343,15572753.0,16.1,16.7,0.557,9.9,5.514,0.004,1.575
Bangladesh,2011,Developing,73.0,14.0,118,0.01,62.35,96.0,15.8,150,96.0,3.16,96.0,0.1,835.789,153911916.0,18.7,19.2,0.545,9.4,73.0,14.0,64,0.01,62.35,96.0,87,96.0,3.16,96.0,0.1,835.789,17153357.0,16.1,16.7,0.545,9.4,5.123,0.004,0.161
Bangladesh,2010,Developing,69.9,142.0,126,0.01,62.659,94.0,15.2,161,94.0,3.6,94.0,0.1,757.672,15214912.0,18.9,19.4,0.535,8.9,69.9,142.0,64,0.01,62.659,94.0,87,94.0,3.6,94.0,0.1,757.672,15214912.0,16.1,16.7,0.535,8.9,4.762,0.005,1.632
Bangladesh,2009,Developing,69.5,144.0,135,0.01,53.264,97.0,14.6,173,97.0,2.91,97.0,0.1,681.125,1545478.0,19.1,19.7,0.523,8.4,69.5,144.0,64,0.01,53.264,97.0,87,97.0,2.91,97.0,0.1,681.125,1545478.0,16.1,16.7,0.523,8.4,4.393,0.004,1.655
Bangladesh,2008,Developing,69.1,147.0,144,0.01,42.489,96.0,14.0,186,96.0,2.85,96.0,0.1,615.778,14885814.0,19.3,19.9,0.52,8.6,69.1,147.0,64,0.01,42.489,96.0,87,96.0,2.85,96.0,0.1,615.778,14885814.0,16.1,16.7,0.52,8.6,4.472,0.005,1.69
Bangladesh,2007,Developing,68.6,151.0,154,0.01,46.365,95.0,13.5,201,96.0,2.8,94.0,0.1,541.651,147139191.0,19.5,2.1,0.513,8.6,68.6,151.0,64,0.01,46.365,95.0,87,96.0,2.8,94.0,0.1,541.651,17153357.0,16.1,2.1,0.513,8.6,4.412,0.005,1.736
Bangladesh,2006,Developing,68.2,152.0,164,0.01,42.33,86.0,13.0,215,95.0,2.8,94.0,0.1,494.515,1453684.0,19.7,2.3,0.506,8.4,68.2,152.0,64,0.01,42.33,86.0,87,95.0,2.8,94.0,0.1,494.515,1453684.0,16.1,2.3,0.506,8.4,4.25,0.006,1.747
Bangladesh,2005,Developing,67.8,155.0,174,0.01,38.055,45.0,12.5,231,94.0,2.68,93.0,0.1,484.155,14343111.0,19.9,2.5,0.499,8.2,67.8,155.0,64,0.01,38.055,45.0,87,94.0,2.68,93.0,0.1,484.155,14343111.0,16.1,2.5,0.499,8.2,4.092,0.006,1.782
Bangladesh,2004,Developing,67.3,158.0,185,0.01,4.115,11.0,12.0,247,88.0,2.62,99.0,0.1,46.758,14137489.0,2.1,2.7,0.491,8.1,67.3,158.0,64,0.01,4.115,18.0,87,88.0,2.62,99.0,0.1,46.758,14137489.0,2.1,2.7,0.491,8.1,3.977,0.056,1.816
Bangladesh,2003,Developing,66.8,161.0,196,0.01,35.485,5.0,11.6,264,9.0,2.51,87.0,0.1,432.739,139191.0,2.3,2.9,0.484,7.9,66.8,161.0,64,0.01,35.485,18.0,87,45.0,2.51,87.0,0.1,432.739,139191.0,2.3,2.9,0.484,7.9,3.824,0.006,1.851
Bangladesh,2002,Developing,66.3,164.0,207,0.01,0.397,5.0,11.2,280,83.0,2.59,83.0,0.1,4.614,1366667.0,2.5,21.1,0.476,7.7,66.3,164.0,64,0.01,0.397,18.0,87,83.0,2.59,83.0,0.1,4.614,1366667.0,2.5,16.7,0.476,7.7,3.665,0.561,1.885
Bangladesh,2001,Developing,65.8,168.0,219,0.01,3.395,5.0,1.8,298,85.0,2.47,85.0,0.1,42.598,1341716.0,2.7,21.3,0.468,7.5,65.8,168.0,64,0.01,3.395,18.0,87,85.0,2.47,85.0,0.1,42.598,1341716.0,2.7,16.7,0.468,7.5,3.51,0.058,1.931
Bangladesh,2000,Developing,65.3,173.0,231,0.01,3.696,5.0,1.4,316,83.0,2.33,82.0,0.1,45.634,131581243.0,2.9,21.5,0.459,7.3,65.3,173.0,64,0.01,3.696,18.0,87,83.0,2.33,82.0,0.1,45.634,17153357.0,2.9,16.7,0.459,7.3,3.351,0.051,1.989
Belarus,2014,Developing,72.0,199.0,0,13.94,1147.111,97.0,61.7,0,97.0,5.69,97.0,0.1,8318.429,9474511.0,1.9,2.0,0.796,15.7,72.0,199.0,0,13.94,1109.855,97.0,0,97.0,5.69,97.0,0.1,8318.429,9474511.0,1.9,2.0,0.796,15.7,12.497,0.001,
Belarus,2013,Developing,71.7,23.0,0,14.66,1109.855,98.0,61.1,1,98.0,6.7,98.0,0.1,7978.825,9465997.0,2.0,2.0,0.796,15.7,71.7,23.0,0,14.09,1109.855,98.0,1,98.0,6.7,98.0,0.1,7978.825,9465997.0,2.0,2.0,0.796,15.7,12.497,0.001,23.0
Belarus,2012,Developing,71.9,194.0,0,16.35,91.71,97.0,6.5,1,98.0,5.1,98.0,0.1,694.244,9464495.0,2.0,2.1,0.793,15.6,71.9,194.0,0,14.09,91.71,97.0,1,98.0,5.1,98.0,0.1,694.244,9464495.0,2.0,2.1,0.793,15.6,12.371,0.007,194.0
Belarus,2011,Developing,72.0,232.0,0,17.31,846.911,98.0,59.9,1,98.0,4.92,98.0,0.1,6519.718,9473172.0,2.0,2.1,0.787,15.5,72.0,232.0,0,14.09,846.911,98.0,1,98.0,4.92,98.0,0.1,6519.718,9473172.0,2.0,2.1,0.787,15.5,12.199,0.001,232.0
Belarus,2009,Developing,70.0,226.0,0,14.09,434.799,98.0,58.7,1,98.0,6.9,96.0,0.1,5176.173,956765.0,2.1,2.2,0.771,15.4,70.0,226.0,0,14.09,434.799,98.0,1,98.0,6.9,96.0,0.1,5176.173,956765.0,2.1,2.2,0.771,15.4,11.873,0.001,226.0
Belarus,2008,Developing,70.0,224.0,1,14.67,501.806,98.0,58.2,1,98.0,5.95,97.0,0.1,6376.183,9527985.0,2.1,2.3,0.755,15.1,70.0,224.0,1,14.09,501.806,98.0,1,98.0,5.95,97.0,0.1,6376.183,9527985.0,2.1,2.3,0.755,15.1,11.4,0.001,224.0
Belarus,2007,Developing,69.8,226.0,1,14.22,464.078,91.0,57.7,1,9.0,6.44,95.0,0.1,4735.485,956953.0,2.2,2.3,0.739,14.9,69.8,226.0,1,14.09,464.078,91.0,1,45.0,6.44,95.0,0.1,4735.485,956953.0,2.2,2.3,0.739,14.9,11.011,0.001,226.0
Belarus,2006,Developing,68.9,243.0,1,12.6,364.426,98.0,57.2,1,97.0,6.34,99.0,0.1,3848.216,964924.0,2.2,2.4,0.723,14.6,68.9,243.0,1,12.6,364.426,98.0,1,97.0,6.34,99.0,0.1,3848.216,964924.0,2.2,2.4,0.723,14.6,10.556,0.002,243.0
Belarus,2005,Developing,68.1,252.0,1,11.01,45.65,99.0,56.7,1,98.0,6.89,99.0,0.1,3126.718,9663915.0,2.3,2.5,0.713,14.4,68.1,252.0,1,11.01,45.65,99.0,1,98.0,6.89,99.0,0.1,3126.718,9663915.0,2.3,2.5,0.713,14.4,10.267,0.002,252.0
Belarus,2004,Developing,68.2,247.0,1,12.05,42.334,99.0,56.2,1,99.0,6.59,99.0,0.1,2378.339,973146.0,2.4,2.5,0.703,14.1,68.2,247.0,1,12.05,42.334,99.0,1,99.0,6.59,99.0,0.1,2378.339,973146.0,2.4,2.5,0.703,14.1,9.912,0.003,247.0
Belarus,2002,Developing,67.2,262.0,1,12.23,145.423,99.0,55.3,1,99.0,6.47,99.0,0.1,1479.383,9865548.0,2.5,2.7,0.687,13.6,67.2,262.0,1,12.23,145.423,99.0,1,99.0,6.47,99.0,0.1,1479.383,9865548.0,2.5,2.7,0.687,13.6,9.343,0.004,262.0
Belarus,2000,Developing,68.0,247.0,1,12.98,24.249,7.0,54.4,1,99.0,6.13,99.0,0.1,1276.288,997961.0,2.7,2.8,0.675,13.1,68.0,247.0,1,12.98,24.249,18.0,1,99.0,6.13,99.0,0.1,1276.288,997961.0,2.7,2.8,0.675,13.1,8.843,0.005,247.0
Belgium,2013,Developed,87.0,77.0,0,11.77,702.359,98.0,63.0,1,99.0,1.57,99.0,0.1,4651.386,11182817.0,1.0,0.9,0.889,16.3,87.0,77.0,0,11.77,702.359,98.0,1,99.0,1.57,99.0,0.1,4651.386,11182817.0,1.0,0.9,0.889,16.3,14.491,0.0,77.0
Belgium,2012,Developed,83.0,78.0,0,10.08,664.474,98.0,62.6,1,99.0,1.54,99.0,0.1,4474.572,11128246.0,0.9,0.9,0.886,16.2,83.0,78.0,0,10.08,664.474,98.0,1,99.0,1.54,99.0,0.1,4474.572,11128246.0,0.9,0.9,0.886,16.2,14.353,0.0,78.0
Belgium,2011,Developed,83.0,8.0,0,10.11,713.53,97.0,62.3,1,98.0,1.42,98.0,0.1,4772.774,1147744.0,0.9,0.9,0.884,16.1,83.0,8.0,0,10.11,713.53,97.0,1,98.0,1.42,98.0,0.1,4772.774,1147744.0,0.9,0.9,0.884,16.1,14.232,0.0,8.0
Belgium,2010,Developed,80.0,81.0,0,10.22,665.736,97.0,61.9,1,98.0,1.17,98.0,0.1,4438.237,1895586.0,0.9,0.9,0.878,15.9,80.0,81.0,0,10.22,665.736,97.0,1,98.0,1.17,98.0,0.1,4438.237,1895586.0,0.9,0.9,0.878,15.9,13.96,0.0,81.0
Belgium,2009,Developed,79.8,85.0,0,10.05,671.938,97.0,61.6,1,98.0,1.39,98.0,0.1,4488.562,1796493.0,0.9,0.9,0.876,15.8,79.8,85.0,0,10.05,671.938,97.0,1,98.0,1.39,98.0,0.1,4488.562,1796493.0,0.9,0.9,0.876,15.8,13.841,0.0,85.0
Belgium,2008,Developed,79.5,87.0,0,10.47,7191.052,98.0,61.3,1,99.0,9.6,99.0,0.1,48424.589,179973.0,0.8,0.8,0.874,15.8,79.5,87.0,0,10.47,1109.855,98.0,1,99.0,9.6,99.0,0.1,8787.614,179973.0,0.8,0.8,0.874,15.8,13.809,0.0,87.0
Belgium,2007,Developed,79.5,86.0,0,10.25,640.356,94.0,6.9,1,99.0,9.25,98.0,0.1,4443.831,16257.0,0.8,0.8,0.871,15.8,79.5,86.0,0,10.25,640.356,94.0,1,99.0,9.25,98.0,0.1,4443.831,16257.0,0.8,0.8,0.871,15.8,13.762,0.002,86.0
Belgium,2006,Developed,79.4,85.0,0,10.98,5579.199,94.0,6.6,1,99.0,9.17,98.0,0.1,38852.361,1547958.0,0.8,0.8,0.865,15.7,79.4,85.0,0,10.98,1109.855,94.0,1,99.0,9.17,98.0,0.1,8787.614,1547958.0,0.8,0.8,0.865,15.7,13.58,0.0,85.0
Belgium,2005,Developed,78.9,89.0,0,12.27,5068.214,77.0,6.2,1,97.0,9.24,97.0,0.1,36967.283,1478617.0,0.8,0.8,0.861,15.7,78.9,89.0,0,12.27,1109.855,77.0,1,97.0,9.24,97.0,0.1,8787.614,1478617.0,0.8,0.8,0.861,15.7,13.518,0.0,89.0
