year,selling_price,fuel,seller_type,transmission,owner,brand,km_dr_gr
2016,770000,0,1,0,1,1,2
2015,1150000,0,1,1,2,1,1
2015,775000,1,1,0,1,1,2
2016,2150000,0,1,1,1,2,1
2013,450000,0,1,0,2,1,0
2018,3800000,0,1,1,1,2,0
2013,1580000,0,1,1,1,2,2
2019,4950000,0,1,1,1,2,0
2016,535000,0,0,0,1,1,1
2012,225000,1,0,0,2,1,3
2017,550000,1,1,1,1,1,0
2015,625000,1,1,0,1,1,0
2017,520000,1,1,1,1,1,0
2016,239000,1,1,0,1,0,1
2017,2600000,0,1,1,1,1,1
2012,229999,1,1,0,1,1,1
2013,1300000,0,1,1,1,2,1
2005,80000,1,1,0,1,1,1
2012,385000,0,1,0,1,1,1
2017,600000,0,1,0,1,1,1
2013,350000,1,0,0,2,1,1
2014,114999,1,0,0,1,1,0
2013,380000,1,0,0,2,1,1
1995,95000,1,0,0,2,1,3
2016,900000,0,0,0,1,1,0
2012,200999,1,0,0,2,0,2
2014,229999,1,0,0,1,1,0
2019,800000,0,0,0,1,1,1
2012,150000,0,0,0,2,1,3
2018,600000,0,0,0,1,1,1
2005,150000,0,0,0,1,0,3
2019,380000,1,0,0,1,1,0
2006,80000,1,0,0,2,1,2
2007,225000,1,0,0,2,1,1
2012,75000,1,0,0,1,1,0
2017,1600000,0,0,0,1,1,0
2012,185000,0,0,0,1,1,2
2011,425000,0,0,0,1,1,1
2010,100000,0,0,0,2,1,3
2008,140000,1,0,0,3,1,2
2017,710000,1,0,1,1,1,0
2015,450000,1,0,1,1,1,0
2017,210000,1,0,0,1,0,1
2016,270000,1,0,0,1,1,0
2009,110000,1,0,0,1,1,0
2018,540000,1,0,0,1,1,0
2008,145000,1,0,0,1,1,0
2013,360000,0,0,0,1,1,3
2013,250000,2,0,0,1,1,2
2008,250000,0,0,0,4,0,3
2011,150000,0,0,0,2,1,3
2010,140000,1,0,0,1,0,1
2019,925000,1,0,0,1,1,0
2017,969999,0,0,0,1,1,0
2007,90000,2,0,0,3,1,2
2001,55000,1,0,0,3,1,1
2019,900000,0,0,0,1,1,0
2011,135000,1,0,0,1,1,2
2012,180000,1,0,0,1,1,3
2013,495000,0,0,0,2,1,3
2009,400000,0,0,0,3,1,3
2008,250000,0,0,0,2,1,3
2015,138000,1,0,0,4,1,3
2011,311000,1,0,1,2,1,2
2015,190000,1,0,0,1,1,2
2011,311000,0,0,0,1,1,3
2009,300000,1,0,0,1,1,0
2018,600000,1,0,0,1,1,0
2009,550000,0,0,0,1,1,3
2015,600000,1,0,1,1,1,2
2018,195000,1,0,0,1,1,0
2013,58000,1,0,0,1,1,0
2018,183000,1,0,0,1,1,1
2007,95000,1,0,0,1,1,2
2013,250000,1,0,0,1,1,1
2014,400000,1,0,0,1,1,0
2012,409999,0,0,0,2,1,1
2004,120000,0,0,0,2,1,3
2018,600000,1,0,1,1,1,0
2016,600000,1,0,0,1,1,0
2015,825000,0,0,0,3,1,2
2016,625000,0,0,0,2,1,2
2020,700000,0,0,0,1,1,0
2011,114999,1,0,0,3,1,1
2009,150000,1,0,0,1,1,1
2010,250000,0,1,0,1,1,3
2012,390000,0,1,0,2,1,2
2015,650000,0,0,0,1,1,3
2016,600000,0,0,0,1,1,0
2011,250000,1,0,0,1,1,3
2011,229999,2,0,0,2,1,1
2016,299000,0,0,0,2,1,1
2010,330000,0,0,0,2,0,3
2012,180000,1,0,0,3,1,3
2017,475000,1,0,0,1,1,1
2015,325000,0,0,0,1,1,3
2016,639000,1,1,0,1,1,0
2017,415000,1,1,1,1,1,0
2016,1199000,0,1,1,1,1,0
2013,525000,2,1,0,1,1,1
2013,425000,1,1,0,1,1,1
2016,699000,0,1,0,1,1,1
2013,325000,1,1,0,1,1,1
2011,275000,1,1,0,1,1,1
2011,269000,1,1,1,1,1,2
2013,399000,0,1,0,1,1,1
2017,475000,0,1,0,1,1,1
2011,249000,1,1,0,1,1,1
2014,1549000,0,1,1,1,2,1
2011,254999,1,1,0,1,1,1
2012,269000,1,1,0,1,1,1
2014,665000,0,1,0,1,1,1
2014,299000,1,1,0,1,1,1
2010,265000,1,1,0,2,1,1
2010,211000,1,1,0,2,1,1
2013,599000,1,1,1,2,1,1
2007,55000,0,0,0,3,1,3
2014,550000,0,0,0,1,1,1
2018,4000000,0,0,1,1,2,2
2010,220000,0,0,0,2,1,3
2019,500000,1,0,0,1,1,0
2010,140000,1,0,0,1,1,0
2013,325000,0,0,0,1,1,1
2010,210000,1,0,0,3,1,2
2008,110000,1,0,0,2,1,2
2019,1200000,0,0,0,1,1,0
2017,229999,1,0,0,1,1,1
2006,165000,1,0,0,1,1,3
2018,525000,1,1,1,1,1,0
2018,325000,1,1,0,1,1,0
2015,400000,1,0,1,1,1,0
2015,550000,1,1,0,1,1,2
2003,98000,1,0,0,1,1,1
2013,900000,0,1,0,1,1,1
2017,700000,0,0,0,1,1,1
2015,890000,0,1,0,1,1,1
2015,490000,0,1,0,1,1,1
2015,525000,1,1,0,1,1,2
2013,330000,1,1,0,1,1,1
2013,550000,0,1,0,2,1,2
2018,790000,0,1,0,1,1,1
2015,350000,1,1,0,2,1,0
2017,1700000,0,0,1,1,1,2
2017,750000,0,1,0,1,1,1
2014,409999,0,1,0,1,1,1
2016,220000,1,0,0,1,1,1
2009,68000,1,0,0,2,1,3
2014,600000,0,1,0,1,1,0
2019,470000,1,0,0,1,1,0
2008,150000,1,0,0,1,1,0
2014,180000,1,1,0,2,1,1
2006,80000,1,0,0,1,1,2
2019,300000,1,0,0,1,1,1
2017,2800000,0,0,1,1,1,0
2017,1330000,0,1,0,1,1,2
2011,220000,0,1,0,1,1,2
2013,250000,0,0,0,1,1,1
2016,919999,0,1,0,1,1,2
2012,450000,0,0,0,1,1,1
2016,770000,1,0,1,1,1,0
2018,550000,0,0,0,1,1,2
2011,320000,0,0,0,2,1,3
2013,400000,1,0,0,1,1,0
2017,450000,1,0,1,1,1,1
2011,220000,0,0,0,3,1,2
2012,400000,0,0,0,2,1,3
2013,530000,1,0,0,2,1,2
2014,390000,0,0,0,2,1,1
2012,185000,0,0,0,2,0,3
2012,300000,1,0,0,2,1,3
2014,575000,0,0,0,2,1,2
2014,300000,1,0,0,1,1,2
2017,425000,0,1,0,1,1,1
2016,350000,1,0,0,1,1,0
2017,550000,0,1,0,1,1,0
2015,600000,0,0,0,1,1,1
2013,300000,0,0,0,2,1,0
2018,1150000,0,1,0,1,1,0
2015,475000,1,1,0,1,1,0
2011,260000,1,1,0,1,1,0
2013,350000,1,0,0,1,1,3
2013,750000,0,1,0,1,1,1
2009,180000,1,1,0,1,1,0
2017,350000,1,1,1,1,1,0
2017,325000,1,1,0,1,1,0
2014,300000,1,1,1,1,1,0
2017,400000,0,0,0,2,1,1
2012,711000,0,1,0,1,1,1
2014,500000,1,0,0,1,1,0
2007,250000,0,0,0,2,1,2
2017,150000,1,0,0,1,1,1
2016,610000,0,0,0,2,1,0
2018,450000,1,0,0,1,1,0
2017,744000,0,0,0,1,1,3
2008,120000,1,0,0,3,0,3
2016,220000,1,0,0,3,1,1
2012,480000,0,0,0,4,1,3
2017,370000,1,0,1,1,1,2
2013,125000,1,0,0,1,1,3
2011,260000,0,0,0,3,1,3
2015,350000,0,0,0,1,0,3
2012,170000,2,0,0,2,1,2
2015,350000,1,0,0,2,1,2
2009,250000,1,0,0,3,1,1
2013,170000,0,0,0,1,1,1
2018,1300000,0,0,0,1,1,0
2019,550000,1,0,0,1,1,0
2017,400000,1,0,0,1,1,0
2011,120000,1,0,0,1,1,0
2010,275000,1,0,0,1,1,2
2016,285000,1,0,0,1,1,2
2016,900000,0,0,0,1,1,2
2014,2500000,0,0,1,2,2,2
2013,620000,0,0,0,2,1,2
2018,1700000,0,0,0,1,1,0
2018,650000,1,0,0,1,1,0
2014,500000,1,0,0,1,1,0
2009,250000,0,0,0,2,1,3
2015,320000,1,0,0,1,1,1
2013,450000,0,0,0,1,1,3
2016,350000,0,0,0,1,1,2
2015,400000,1,0,0,1,1,2
2009,250000,0,0,0,2,1,2
2011,550000,1,0,0,2,1,3
1999,85000,1,0,0,2,1,2
2001,52000,1,0,0,3,1,1
2017,1200000,0,0,1,1,1,1
2011,450000,1,0,1,3,1,1
2018,615000,1,0,0,1,1,1
2012,400000,0,0,0,2,1,1
2013,60000,1,0,0,1,1,1
2017,500000,1,0,0,1,1,0
2015,600000,1,0,0,1,1,1
2010,110000,1,0,0,1,1,3
2013,175000,1,0,0,1,1,2
2011,325000,0,0,0,2,1,3
2017,425000,0,0,0,1,1,2
2009,160000,2,0,0,3,1,2
2007,100000,1,0,0,3,1,2
2014,390000,0,0,0,2,1,3
2017,400000,1,0,0,1,1,1
2018,509999,1,0,0,1,1,0
2008,150000,1,0,0,3,1,2
2009,110000,1,0,0,1,1,3
2013,450000,0,0,0,1,1,2
2017,400000,1,0,0,2,1,1
2009,140000,1,0,0,1,1,3
2011,130000,0,0,0,1,1,2
2017,160000,1,0,0,1,1,1
2016,150000,1,0,0,1,1,1
2013,500000,0,0,0,2,1,3
2011,40000,1,0,0,1,1,0
2006,140000,0,0,0,3,0,3
2015,227000,0,0,0,2,1,2
2012,155000,1,0,0,2,1,0
2016,210000,1,0,0,1,1,0
2009,140000,1,0,0,2,1,2
2015,940000,0,0,0,1,1,3
2013,750000,0,0,0,1,1,2
2016,610000,0,0,0,1,1,3
2015,450000,0,0,0,1,1,1
2012,409999,0,0,0,1,1,1
2018,300000,1,0,0,1,1,0
2010,210000,1,0,0,2,1,1
2006,90000,1,0,0,2,1,3
2010,222000,1,0,0,1,1,2
2013,450000,0,0,0,2,1,2
2012,735000,0,1,1,1,1,1
2012,285000,0,1,0,1,1,2
2010,350000,1,1,0,1,1,1
2010,290000,0,1,1,1,1,2
2017,890000,0,1,1,1,1,1
2017,425000,1,1,0,1,1,0
2017,525000,1,1,1,1,1,0
2017,550000,1,1,0,1,1,0
2018,1490000,0,1,0,1,1,0
2015,490000,1,1,0,1,1,0
2014,260000,1,1,0,1,1,1
2014,455000,0,1,0,1,1,1
2010,75000,1,1,0,1,1,1
2015,421000,1,1,0,1,1,0
2016,550000,0,1,0,1,1,1
2012,390000,0,1,0,1,1,1
2015,599000,0,1,1,1,1,1
2016,250000,1,0,0,1,1,0
2012,600000,0,0,0,4,1,3
2008,280000,0,0,0,2,1,3
2018,2700000,0,0,1,1,2,0
2008,80000,1,0,0,1,1,2
2019,350000,1,0,0,1,1,0
2015,475000,0,0,0,1,1,1
2020,4700000,0,0,1,1,2,0
2018,500000,0,0,0,1,1,1
2014,250000,0,0,0,1,0,3
2005,100000,0,0,0,2,1,3
2019,350000,1,0,0,1,1,0
2014,4000000,0,0,1,1,2,1
2017,1900000,1,0,1,1,1,0
2005,95000,1,0,0,2,1,3
2015,409999,0,0,0,1,1,1
2018,1050000,0,0,0,1,1,0
2017,320000,1,0,0,1,1,0
2019,1000000,0,0,0,1,1,0
2017,1770000,0,0,0,1,1,0
2018,950000,0,0,0,1,1,0
2018,750000,0,0,0,1,1,1
2014,220000,1,0,0,1,1,1
2017,1000000,0,0,0,1,1,1
2017,660000,0,0,0,1,1,3
2015,716000,0,0,0,1,1,3
2015,675000,1,0,0,1,1,2
2010,385000,0,0,0,3,1,3
2014,325000,0,0,0,1,0,2
2007,400000,0,0,1,4,1,3
2014,250000,0,0,0,1,1,0
2018,4000000,1,0,1,1,2,2
2014,210000,1,0,0,1,1,0
2011,147000,1,0,0,2,1,3
2018,725000,0,0,0,1,1,0
2012,550000,0,0,0,1,1,2
2016,475000,1,0,0,1,1,0
2014,250000,1,0,0,2,1,1
2006,70000,1,0,0,2,1,1
2012,160000,1,0,0,3,1,2
2011,1000000,0,0,1,2,1,2
2001,68000,1,0,0,1,1,2
2017,500000,1,0,0,1,1,0
2020,1050000,0,0,0,1,1,0
2017,900000,0,0,0,1,1,1
2007,100000,1,0,0,2,1,1
2011,140000,0,0,0,2,1,1
2018,550000,1,0,0,1,1,0
2012,650000,0,1,0,1,1,2
2012,1025000,0,1,0,2,1,3
2011,195000,0,1,0,1,1,3
2013,1490000,0,1,1,1,2,1
2018,1140000,1,1,1,1,1,0
2011,95000,0,0,0,1,0,2
2017,3050000,0,0,1,1,2,0
2017,585000,1,1,0,1,1,1
2013,280000,0,1,0,1,1,1
2016,725000,1,1,0,1,1,1
2015,300000,0,0,0,1,1,2
2015,375000,1,0,0,1,1,2
2003,310000,1,0,0,4,1,2
2011,375000,0,0,0,3,1,3
2016,1950000,0,0,1,1,1,3
2012,400000,0,0,0,2,1,2
2014,550000,0,0,0,2,1,2
2018,270000,1,0,0,1,1,0
2012,555000,0,0,0,2,1,3
2013,500000,0,0,0,2,1,1
2010,400000,0,0,1,2,1,3
2017,280000,1,0,0,1,1,0
2008,80000,1,0,0,1,1,3
2006,55000,0,0,0,1,1,3
2014,250000,1,0,0,1,1,1
2010,250000,0,0,0,4,1,3
2007,95000,0,0,0,2,1,3
2014,725000,0,0,0,2,1,3
2015,320000,0,0,0,3,1,1
2014,1200000,0,0,1,3,1,3
2012,160000,0,0,0,1,0,1
2018,790000,0,1,0,1,1,0
2018,1200000,1,1,0,1,1,0
2011,175000,1,0,0,1,1,2
2018,950000,0,0,1,1,1,0
2019,340000,1,0,0,1,1,1
2017,825000,0,0,0,1,1,0
2018,3100000,1,0,1,1,2,0
2018,780000,0,1,0,1,1,0
2010,350000,1,0,1,3,1,2
2016,245000,1,0,0,1,1,1
2018,790000,0,1,0,1,1,1
2018,680000,1,1,0,1,1,1
2017,540000,1,0,0,2,1,0
2016,425000,1,0,0,1,1,0
2008,140000,1,0,0,1,1,3
2019,1100000,0,0,0,1,1,0
2015,1750000,0,1,1,1,2,3
2018,400000,1,1,0,2,1,1
2014,1750000,0,1,1,1,2,3
2014,1850000,1,1,1,1,2,1
2005,114999,1,1,0,2,1,2
2018,950000,0,1,0,1,1,0
2015,310000,1,1,0,1,0,0
2006,575000,0,1,0,1,1,0
2017,490000,0,1,0,1,1,0
2017,480000,1,1,0,1,1,1
2016,3500000,0,1,1,1,2,1
2018,370000,1,1,0,1,1,0
2017,835000,0,1,0,1,1,0
2017,650000,1,1,0,1,1,1
2014,670000,0,1,0,1,1,1
2017,950000,0,1,1,1,0,2
2014,690000,1,1,0,1,1,0
2017,670000,1,1,0,1,1,0
2017,925000,0,1,0,1,1,0
2015,250000,1,0,0,1,1,0
2016,509999,0,0,0,1,1,1
2014,520000,0,0,0,1,1,3
2005,100000,0,0,0,1,1,3
2006,85000,0,0,0,2,1,3
2009,130000,0,0,0,3,1,3
2018,950000,0,1,0,1,1,0
2015,450000,1,0,0,1,1,2
2012,320000,1,0,0,2,1,1
2015,480000,0,0,0,1,1,1
2014,2490000,0,0,1,1,2,1
2012,790000,0,0,0,1,1,2
2016,120000,1,0,0,1,1,3
2006,75000,1,0,0,3,1,2
2010,99000,1,0,0,1,1,2
2018,1015000,0,0,0,1,1,0
2013,250000,0,0,0,2,1,3
2011,520000,0,0,0,1,1,3
2018,1100000,0,0,1,1,1,0
2005,200000,0,0,0,1,1,3
2016,525000,0,0,0,1,1,1
2016,500000,1,0,0,1,1,1
2016,675000,0,0,0,1,1,3
2009,150000,1,0,0,3,1,1
2007,250000,0,0,0,1,1,1
2018,450000,1,0,0,1,1,0
2009,150000,1,0,0,2,1,2
2012,200000,0,0,0,1,0,2
2011,525000,0,0,1,1,1,2
1999,60000,1,0,0,2,1,0
2010,180000,0,0,0,2,1,3
2015,475000,0,0,0,1,1,3
2010,380000,0,0,1,2,1,3
2015,285000,1,0,0,2,1,1
2008,91200,1,0,0,2,1,1
2015,400000,0,0,0,1,1,1
2006,160000,1,0,1,2,1,2
2012,409999,0,0,0,3,1,3
2013,425000,0,0,0,1,1,2
2013,250000,2,0,0,2,1,2
2009,200000,1,0,0,4,1,3
2017,260000,1,1,0,1,1,0
2007,155000,1,1,0,1,1,2
2015,450000,0,0,0,1,1,1
2012,220000,1,0,0,2,1,2
2018,285000,1,1,0,1,1,0
2018,725000,1,1,1,1,1,0
2016,625000,1,1,0,1,1,0
2016,550000,1,1,0,1,1,0
2012,240000,1,1,0,1,1,1
2014,600000,0,1,0,1,1,0
2012,350000,0,1,0,1,1,2
2015,245000,1,1,0,1,1,0
2016,600000,0,1,0,1,1,1
2017,2400000,0,0,1,1,2,0
2014,620000,0,1,0,1,1,2
2014,395000,1,1,0,2,1,1
2014,635000,1,1,0,1,1,0
2011,180000,1,1,0,1,1,1
2015,484999,0,1,0,2,1,2
2004,110000,1,0,0,1,1,1
2006,150000,1,0,0,2,1,1
2012,400000,0,0,0,1,0,3
2012,200000,0,0,0,2,1,2
2013,302000,0,0,0,2,1,1
2011,215000,0,0,0,4,1,2
2004,155000,1,0,0,2,1,2
2014,1000000,0,0,0,2,1,3
2018,550000,0,0,0,1,1,1
2006,200000,1,0,0,1,1,1
2017,750000,0,0,0,1,1,3
2005,90000,1,0,0,2,1,2
2007,80000,1,0,0,2,1,3
2013,229999,1,0,0,1,1,0
2017,350000,1,0,0,1,1,0
2015,325000,1,0,0,3,1,0
2018,450000,1,0,0,1,1,0
2012,250000,0,0,0,1,1,3
2012,225000,0,0,0,1,1,3
2009,150000,1,0,0,3,1,2
2008,110000,1,0,0,2,1,2
2010,150000,1,0,0,2,1,1
2000,165000,1,0,0,4,1,1
2017,610000,0,0,0,2,1,0
2015,375000,0,0,0,1,1,2
2013,390000,0,0,0,1,1,2
2017,600000,1,0,0,1,1,0
2014,204999,1,0,0,2,1,0
2009,270000,0,0,0,2,1,2
2017,375000,1,0,0,1,1,0
2020,700000,1,0,0,1,1,0
2017,455000,1,0,0,1,1,1
2017,375000,1,0,0,1,1,0
2014,341000,1,0,0,1,1,0
2014,200000,0,0,0,2,1,3
2017,450000,1,0,1,1,1,0
2012,170000,1,0,0,2,1,1
2017,1900000,0,0,0,1,1,3
2016,500000,0,0,0,1,1,1
2016,819999,0,0,0,1,1,2
2014,351000,1,0,0,2,1,1
2008,250000,0,0,0,2,1,2
2008,120000,1,0,0,2,1,2
2009,180000,1,0,0,3,1,2
2016,430000,0,0,0,1,1,0
2012,75000,1,0,0,2,1,0
2017,750000,0,0,0,1,1,2
2011,60000,1,0,0,1,1,1
2015,1500000,0,0,0,1,1,1
2011,390000,0,0,0,4,1,3
2016,630000,0,0,0,1,1,1
2018,1085000,0,0,0,1,1,0
2012,190000,1,0,0,2,1,1
2018,550000,1,0,1,1,1,0
2012,200000,1,0,0,3,1,2
2011,165000,1,0,0,1,0,1
2013,260000,0,0,0,1,1,2
2011,151000,1,0,0,1,1,1
2018,780000,0,0,0,1,1,1
2012,175000,0,0,0,3,1,2
2010,170000,0,1,0,1,1,3
2013,210000,0,1,0,2,1,3
2007,90000,1,1,0,2,1,1
2016,535000,1,1,0,1,1,1
2007,195000,0,1,0,1,1,3
2011,140000,0,0,0,3,1,2
2012,350000,1,0,0,1,1,1
2013,425000,1,0,0,1,1,2
2017,300000,1,0,0,1,1,0
2013,340000,0,0,0,2,1,2
2009,250000,1,1,0,1,1,2
2008,170000,1,1,0,1,0,2
2013,315000,0,1,0,1,1,3
2015,200000,1,0,0,1,0,1
2016,300000,1,0,0,1,0,0
2015,300000,0,1,0,1,1,2
2013,380000,1,1,0,1,1,3
2009,250000,1,1,0,1,1,3
2010,260000,1,0,0,1,1,1
2008,150000,1,0,0,2,1,1
2006,85000,1,0,0,2,1,1
2015,280000,1,0,0,2,1,0
2016,850000,0,0,0,1,1,1
2017,375000,1,0,0,2,0,0
2006,125000,0,0,0,3,1,3
2012,250000,0,0,0,1,0,3
2014,715000,0,0,0,1,1,3
2011,220000,0,0,0,1,1,2
2010,110000,0,0,0,2,1,3
2007,150000,1,0,0,2,1,2
2012,300000,0,0,0,1,1,3
2017,220000,1,0,0,1,0,1
2006,75000,1,0,0,2,1,2
2009,100000,0,0,0,1,1,0
2016,380000,1,0,0,1,1,0
2007,100000,1,0,0,1,1,1
2010,480000,1,0,0,2,1,2
2013,190000,0,0,0,1,0,2
2012,190000,0,0,0,2,1,3
2017,650000,1,1,0,1,1,0
2009,300000,1,1,0,1,1,0
2016,700000,0,1,0,1,1,0
2015,310000,1,1,0,1,1,1
2018,500000,1,0,0,1,1,0
2013,415000,1,1,0,1,1,1
2015,395000,1,1,1,2,1,0
2014,430000,1,1,0,2,1,1
2007,215000,1,1,0,2,1,1
2014,550000,0,1,0,1,1,2
2014,415000,0,1,0,1,1,2
2015,450000,0,1,0,1,1,2
2014,285000,0,1,0,2,1,2
2016,580000,1,1,1,1,1,0
2014,300000,0,1,0,1,1,3
2018,1200000,0,0,0,1,1,1
2006,78000,1,0,0,1,1,2
2016,400000,0,0,0,1,1,2
2016,850000,0,0,0,1,1,2
2013,450000,0,0,0,2,1,3
2012,2500000,0,0,1,1,2,0
2017,3200000,0,0,1,1,1,1
2020,350000,1,0,0,1,1,0
2013,285000,0,0,0,2,1,3
2014,550000,0,1,0,2,1,2
2018,580000,0,0,0,1,1,2
2013,75000,1,0,0,3,1,0
2009,185000,0,0,0,3,1,1
2007,110000,1,0,0,4,1,2
2004,180000,1,0,0,2,1,3
2010,350000,0,0,0,2,1,3
2005,60000,1,0,0,2,0,3
2018,695000,0,0,0,1,1,2
2019,2700000,0,0,1,1,1,0
2007,135000,1,0,0,2,1,2
2015,640000,0,0,0,2,1,2
2014,160000,1,0,0,1,1,2
2004,80000,1,0,0,2,1,1
2013,340000,0,0,0,2,1,3
2012,110000,0,0,0,2,1,2
2013,250000,0,0,0,2,1,2
2017,1300000,0,0,0,1,1,2
2014,250000,0,0,0,2,1,0
2013,240000,1,0,0,4,1,2
2007,225000,0,0,0,2,1,3
2015,275000,1,0,0,2,1,1
2012,320000,0,0,0,2,1,3
2008,75000,1,0,0,1,1,3
2007,85000,1,0,0,2,1,1
2009,90000,0,0,0,1,1,3
2007,85000,1,0,0,2,1,2
2008,350000,0,0,0,2,1,2
2009,355000,0,0,1,2,1,3
2020,619000,1,0,0,1,1,0
2018,1700000,0,0,0,1,1,1
2006,55000,0,0,0,2,1,3
2006,95000,1,0,0,1,1,2
2011,300000,0,0,0,2,1,3
2006,81000,1,0,0,1,1,2
2015,1000000,0,0,1,2,1,2
2019,925000,0,0,0,1,1,1
2015,450000,0,0,0,1,1,1
2014,600000,0,0,0,1,1,0
2006,85000,1,0,1,3,1,3
2016,700000,0,0,0,1,1,1
2017,486000,1,0,0,1,1,0
2013,400000,0,0,0,1,1,2
2008,120000,1,0,0,3,1,3
2018,275000,1,0,0,1,1,0
2016,580000,0,0,0,1,1,1
2015,375000,1,0,0,1,1,2
2015,229999,1,0,0,3,1,3
2010,110000,1,0,0,2,1,2
2017,600000,0,0,0,1,1,1
2009,120000,1,0,0,2,1,2
2010,200000,0,0,0,2,1,3
2012,450000,0,0,0,2,1,3
2012,550000,0,0,0,2,1,2
2012,220000,1,0,0,2,1,2
2001,40000,1,0,0,1,1,0
2017,300000,1,0,1,1,1,0
2018,630000,0,0,0,1,1,1
2017,610000,0,0,0,2,1,1
2019,660000,1,0,0,2,1,0
2012,220000,2,0,0,2,1,2
2011,138000,0,0,0,2,1,2
2013,210000,0,0,0,1,1,0
2005,125000,1,1,0,1,1,0
2008,125000,1,1,0,1,1,3
2014,725000,0,0,0,1,1,3
2011,170000,1,0,0,2,1,2
2015,1200000,0,0,0,3,1,2
2003,70000,1,0,0,2,1,2
2007,100000,1,0,0,2,1,2
2006,300000,1,0,0,2,1,2
2015,530000,0,0,0,1,1,3
2007,100000,1,0,0,3,1,3
2010,350000,1,0,0,2,1,3
2011,165000,0,0,0,2,1,3
2019,475000,0,0,0,2,1,3
2013,350000,0,0,0,1,1,1
2016,229999,1,0,0,1,1,1
2018,800000,0,0,0,1,1,0
2014,475000,0,0,0,2,1,3
2014,425000,0,0,0,1,1,3
2015,660000,0,0,0,2,1,2
2019,610000,1,0,1,1,1,0
2013,240000,1,0,0,3,1,1
2011,550000,0,0,0,1,1,3
2010,100000,1,0,0,2,1,3
2010,350000,0,0,0,2,1,2
2013,200000,1,0,0,1,1,3
2019,720000,1,0,1,1,1,0
2014,350000,0,0,0,1,1,3
2016,400000,1,0,0,1,1,0
2017,570000,1,0,0,1,1,0
2015,130000,1,0,0,1,1,2
2016,210000,1,0,0,1,1,1
2018,800000,0,0,0,1,1,1
2017,700000,0,0,0,1,1,1
2014,495000,0,0,0,2,1,2
2019,650000,1,0,0,1,1,0
2000,155000,0,0,0,2,1,1
2007,75000,1,0,0,2,1,2
2015,350000,0,1,0,1,1,1
2010,90000,1,0,0,3,1,1
2016,600000,0,0,0,1,1,2
2010,400000,0,0,0,1,1,3
2014,370000,0,0,0,2,1,1
2000,50000,1,0,0,1,1,1
2004,125000,1,0,0,2,1,3
2018,1800000,0,0,1,1,1,0
2019,650000,1,0,1,1,1,0
2017,800000,1,0,1,1,1,0
2020,802000,1,0,0,1,1,0
2015,2300000,0,0,1,3,2,0
2016,430000,0,0,0,1,1,0
2011,450000,0,0,1,1,1,3
2013,250000,1,0,0,1,1,2
2014,550000,1,0,0,2,1,2
2007,140000,1,0,0,2,1,3
2012,287000,0,0,0,1,1,2
2016,675000,0,0,0,1,1,1
2011,235000,1,0,0,2,1,2
2015,434999,1,0,1,2,1,1
2004,225000,0,0,1,3,1,3
2006,160000,1,0,0,2,1,3
2020,600000,1,0,0,1,1,0
2016,470000,0,0,0,2,0,3
2011,300000,1,0,0,2,1,3
2018,600000,1,0,0,1,1,0
2020,640000,1,0,1,1,1,0
2006,50000,0,0,0,4,1,3
2015,600000,1,0,0,1,1,0
2014,290000,2,0,0,1,1,0
2015,600000,1,0,0,1,1,0
2012,190000,0,0,0,1,1,3
2017,325000,1,0,0,1,1,0
2006,200000,0,0,0,1,1,2
2018,2800000,0,0,1,1,1,1
2011,125000,1,0,0,3,0,1
2008,155000,1,0,0,4,1,1
2015,550000,0,0,0,1,1,2
2009,130000,1,0,0,4,1,2
2002,80000,1,0,0,2,1,2
2015,500000,0,0,0,2,1,2
2019,250000,1,0,0,1,1,0
2012,580000,0,0,0,1,1,2
2002,60000,1,0,0,1,0,1
2012,300000,0,0,0,1,1,3
2014,200000,0,0,0,2,1,2
2017,1200000,0,0,0,1,1,0
2015,350000,0,0,0,2,1,2
2012,600000,0,0,0,2,1,2
2019,650000,1,0,0,1,1,0
2008,120000,1,0,0,1,1,1
2010,180000,0,0,0,2,1,3
2018,950000,1,0,1,1,1,1
2012,250999,0,0,0,2,1,0
2009,1250000,0,1,1,2,2,1
2013,165000,1,0,0,1,0,1
2015,700000,1,1,0,1,1,1
2015,750000,0,1,0,1,1,1
2018,290000,1,1,1,1,0,0
2014,45000,1,0,0,2,1,0
2013,675000,0,1,1,1,1,2
2015,530000,0,1,0,1,1,1
2014,1485000,0,1,1,1,2,1
2014,325000,0,1,0,1,0,2
2015,400000,0,1,0,1,1,1
2017,380000,0,1,0,1,1,2
2016,750000,1,1,1,1,1,1
2019,1825000,0,1,0,1,1,0
2019,3256000,0,1,1,1,2,0
2015,370000,0,1,0,1,1,1
2013,210000,0,0,0,2,0,2
2007,175000,0,0,0,4,1,3
2012,575000,0,0,0,2,1,2
2010,320000,0,0,0,3,1,2
2013,500000,0,0,0,2,1,3
2013,380000,0,1,0,1,1,2
2005,120000,1,0,0,2,1,0
2018,395000,1,0,0,1,1,0
2010,360000,0,0,0,1,1,3
2015,451000,0,0,0,1,1,3
2010,175000,1,0,0,2,0,1
2009,170000,1,0,0,2,0,1
2006,100000,1,0,0,2,1,1
2014,150000,1,0,0,3,1,3
2011,149000,0,0,0,2,1,0
2011,160000,0,0,0,2,1,2
2018,434999,1,0,0,1,0,0
2014,800000,0,0,0,1,1,3
2010,819999,0,0,0,2,1,3
2007,163000,1,0,0,2,1,3
